alpha,base_optimizer,best_epoch,best_model_path,best_val_accuracy,best_val_loss,best_val_macro_f1,beta,d_model,dataset_name,dim_feedforward,dropout,exp_dir,final_model_path,final_train_accuracy,final_train_loss,final_train_macro_f1,final_val_accuracy,final_val_confidence,final_val_loss,final_val_macro_f1,final_val_micro_f1,final_val_weighted_f1,history_path,initial_model_path,log_path,lr,max_length,mean_epoch_time,mean_fractional_applied_params,mean_grad_norm,mean_length,mean_throughput,mix_lambda,mode,model_name,n_samples,nhead,num_classes,num_layers,num_params,pooling,pt_path,run_id,scenario_name,seed,seq_len,start_epoch,status,target,total_time_sec,vocab_size,weight_decay
0.8,adamw,10,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/ffn_only_replace_a08/run_2/best_model.pt,0.3190000057220459,1.8664487743377685,0.25994114898206644,0.9,128,small_D2_L64,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/ffn_only_replace_a08/run_2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/ffn_only_replace_a08/run_2/final_model.pt,0.38075000047683716,1.7138024196624755,0.31573451952920006,0.3190000057220459,0.35572721481323244,1.8664487743377685,0.25994114898206644,0.3189999999994997,0.2995140408314757,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/ffn_only_replace_a08/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/ffn_only_replace_a08/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/ffn_only_replace_a08/run_2/log.txt,0.0003,32,14.694891309738159,12.0,1.677998801340777,22.045799255371094,272.2478946746538,1.0,replace,T_base_mean,5000,4,10,3,606986,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,2,ffn_only_replace_a08,96,64,1,trained,ffn,146.98159098625183,19,0.01
0.8,adamw,10,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/attention_only_replace_a08/run_0/best_model.pt,0.3490000069141388,1.8808829021453857,0.26785226264876993,0.9,128,small_D2_L64,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/attention_only_replace_a08/run_0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/attention_only_replace_a08/run_0/final_model.pt,0.4152500033378601,1.6274352970123291,0.3634163499055463,0.3490000069141388,0.4399426555633545,1.8808829021453857,0.26785226264876993,0.34899999999949965,0.3223627915307979,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/attention_only_replace_a08/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/attention_only_replace_a08/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/attention_only_replace_a08/run_0/log.txt,0.0003,32,14.621139931678773,12.0,1.6225187803119407,22.045799255371094,273.59769269844054,1.0,replace,T_base_mean,5000,4,10,3,606986,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,0,attention_only_replace_a08,97,64,1,trained,attention,146.25125861167908,19,0.01
0.8,adamw,10,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/attention_only_replace_a08/run_1/best_model.pt,0.3610000014305115,1.85219020652771,0.2734533860282043,0.9,128,small_D2_L64,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/attention_only_replace_a08/run_1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/attention_only_replace_a08/run_1/final_model.pt,0.4065000116825104,1.6561481313705444,0.3536332832469028,0.3610000014305115,0.4414887294769287,1.85219020652771,0.2734533860282043,0.36099999999949967,0.3325909449263884,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/attention_only_replace_a08/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/attention_only_replace_a08/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/attention_only_replace_a08/run_1/log.txt,0.0003,32,14.812637901306152,12.0,1.6479340703339982,22.045799255371094,270.0680623859422,1.0,replace,T_base_mean,5000,4,10,3,606986,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,1,attention_only_replace_a08,98,64,1,trained,attention,148.1652548313141,19,0.01
0.8,adamw,9,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/attention_only_replace_a08/run_2/best_model.pt,0.3440000116825104,1.8588823795318603,0.2885052453106262,0.9,128,small_D2_L64,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/attention_only_replace_a08/run_2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/attention_only_replace_a08/run_2/final_model.pt,0.4034999907016754,1.655112829208374,0.34699415558061614,0.34599998593330383,0.4477981643676758,1.8733827342987062,0.26085197306925373,0.34599999999949965,0.32343082766914366,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/attention_only_replace_a08/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/attention_only_replace_a08/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/attention_only_replace_a08/run_2/log.txt,0.0003,32,14.920492434501648,12.0,1.621153404278346,22.045799255371094,268.1932842047586,1.0,replace,T_base_mean,5000,4,10,3,606986,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,2,attention_only_replace_a08,99,64,1,trained,attention,149.23947095870972,19,0.01
0.8,adamw,9,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/embeddings_only_replace_a08/run_0/best_model.pt,0.3610000014305115,1.7737584342956543,0.2927786429199635,0.9,128,small_D2_L64,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/embeddings_only_replace_a08/run_0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/embeddings_only_replace_a08/run_0/final_model.pt,0.3857499957084656,1.709377986907959,0.3196891067118415,0.3569999933242798,0.43220226669311523,1.8097211380004883,0.27409894925694206,0.35699999999949966,0.32780973107921124,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/embeddings_only_replace_a08/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/embeddings_only_replace_a08/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/embeddings_only_replace_a08/run_0/log.txt,0.0003,32,15.350623440742492,2.0,1.845066223926371,22.045799255371094,261.1643295656184,1.0,replace,T_base_mean,5000,4,10,3,606986,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,0,embeddings_only_replace_a08,100,64,1,trained,embeddings,153.54649186134338,19,0.01
0.8,adamw,10,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/embeddings_only_replace_a08/run_1/best_model.pt,0.3580000102519989,1.8250780086517333,0.2798680296378147,0.9,128,small_D2_L64,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/embeddings_only_replace_a08/run_1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/embeddings_only_replace_a08/run_1/final_model.pt,0.39250001311302185,1.6760772285461425,0.3271756835745737,0.3580000102519989,0.4001454734802246,1.8250780086517333,0.2798680296378147,0.35799999999949966,0.34306882377408904,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/embeddings_only_replace_a08/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/embeddings_only_replace_a08/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/embeddings_only_replace_a08/run_1/log.txt,0.0003,32,15.043830132484436,2.0,1.8601702884121614,22.045799255371094,266.0775450252824,1.0,replace,T_base_mean,5000,4,10,3,606986,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,1,embeddings_only_replace_a08,101,64,1,trained,embeddings,150.47745394706726,19,0.01
0.8,adamw,10,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/embeddings_only_replace_a08/run_2/best_model.pt,0.33899998664855957,1.8540482425689697,0.26453174850144634,0.9,128,small_D2_L64,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/embeddings_only_replace_a08/run_2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/embeddings_only_replace_a08/run_2/final_model.pt,0.3932499885559082,1.6807260789871217,0.3283815487656113,0.33899998664855957,0.41367960929870606,1.8540482425689697,0.26453174850144634,0.33899999999949965,0.3091783634339212,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/embeddings_only_replace_a08/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/embeddings_only_replace_a08/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/embeddings_only_replace_a08/run_2/log.txt,0.0003,32,15.117078566551209,2.0,1.8680625777026658,22.045799255371094,265.03661639785196,1.0,replace,T_base_mean,5000,4,10,3,606986,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,2,embeddings_only_replace_a08,102,64,1,trained,embeddings,151.21372175216675,19,0.01
0.8,adamw,7,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_all_a08_lam025_warm3/run_0/best_model.pt,0.3409999907016754,1.8349466342926026,0.2818054721300956,0.9,128,small_D2_L64,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_all_a08_lam025_warm3/run_0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_all_a08_lam025_warm3/run_0/final_model.pt,0.40724998712539673,1.6522419881820678,0.34432569583075207,0.3199999928474426,0.4094975051879883,1.909493516921997,0.23792914583542252,0.3199999999994997,0.29872529497485956,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_all_a08_lam025_warm3/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_all_a08_lam025_warm3/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_all_a08_lam025_warm3/run_0/log.txt,0.0003,32,14.718710207939148,29.4,1.5698443439123484,22.045799255371094,271.78965806885344,0.25,mix,T_base_mean,5000,4,10,3,606986,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,0,delayed_mixed_all_a08_lam025_warm3,103,64,4,trained,all,147.21683716773987,19,0.01
0.8,adamw,9,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_all_a08_lam025_warm3/run_1/best_model.pt,0.3190000057220459,1.841020278930664,0.25211818132434316,0.9,128,small_D2_L64,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_all_a08_lam025_warm3/run_1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_all_a08_lam025_warm3/run_1/final_model.pt,0.39625000953674316,1.6775647792816162,0.335903941767852,0.3230000138282776,0.3946663694381714,1.8344287023544312,0.24508512027643023,0.3229999999994997,0.2905065641044009,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_all_a08_lam025_warm3/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_all_a08_lam025_warm3/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_all_a08_lam025_warm3/run_1/log.txt,0.0003,32,15.043528604507447,29.4,1.5826779144514418,22.045799255371094,266.8618622195061,0.25,mix,T_base_mean,5000,4,10,3,606986,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,1,delayed_mixed_all_a08_lam025_warm3,104,64,4,trained,all,150.47467422485352,19,0.01
0.8,adamw,7,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_all_a08_lam025_warm3/run_2/best_model.pt,0.33799999952316284,1.880871747970581,0.26402763842022436,0.9,128,small_D2_L64,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_all_a08_lam025_warm3/run_2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_all_a08_lam025_warm3/run_2/final_model.pt,0.398250013589859,1.6540736875534057,0.33263787817907337,0.3240000009536743,0.4116788291931152,1.9014035425186158,0.2583793130936101,0.3239999999994997,0.30951817954802824,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_all_a08_lam025_warm3/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_all_a08_lam025_warm3/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_all_a08_lam025_warm3/run_2/log.txt,0.0003,32,14.84647023677826,29.4,1.5482695691606136,22.045799255371094,269.4544888371089,0.25,mix,T_base_mean,5000,4,10,3,606986,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,2,delayed_mixed_all_a08_lam025_warm3,105,64,4,trained,all,148.48945260047913,19,0.01
0.8,adamw,9,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_head_a08_lam025_warm3/run_0/best_model.pt,0.3400000035762787,1.8579662714004517,0.25556682409812975,0.9,128,small_D2_L64,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_head_a08_lam025_warm3/run_0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_head_a08_lam025_warm3/run_0/final_model.pt,0.3867500126361847,1.69897354221344,0.3221958002442868,0.33799999952316284,0.4200808763504028,1.8663831624984741,0.2520110821584654,0.33799999999949965,0.3013177644906714,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_head_a08_lam025_warm3/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_head_a08_lam025_warm3/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_head_a08_lam025_warm3/run_0/log.txt,0.0003,32,14.838377046585084,1.4,1.7168165081374938,22.045799255371094,269.819624501264,0.25,mix,T_base_mean,5000,4,10,3,606986,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,0,delayed_mixed_head_a08_lam025_warm3,106,64,4,trained,head,148.41303753852844,19,0.01
0.8,adamw,10,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_head_a08_lam025_warm3/run_1/best_model.pt,0.3370000123977661,1.8372567882537842,0.28918838267552915,0.9,128,small_D2_L64,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_head_a08_lam025_warm3/run_1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_head_a08_lam025_warm3/run_1/final_model.pt,0.39625000953674316,1.6867557077407838,0.3291116810147942,0.3370000123977661,0.3806898136138916,1.8372567882537842,0.28918838267552915,0.33699999999949964,0.3229115165957455,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_head_a08_lam025_warm3/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_head_a08_lam025_warm3/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_head_a08_lam025_warm3/run_1/log.txt,0.0003,32,14.811790347099304,1.4,1.7022390337913833,22.045799255371094,270.120884180115,0.25,mix,T_base_mean,5000,4,10,3,606986,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,1,delayed_mixed_head_a08_lam025_warm3,107,64,4,trained,head,148.1665482521057,19,0.01
0.8,adamw,9,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_head_a08_lam025_warm3/run_2/best_model.pt,0.3400000035762787,1.8695588655471802,0.2650083765264555,0.9,128,small_D2_L64,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_head_a08_lam025_warm3/run_2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_head_a08_lam025_warm3/run_2/final_model.pt,0.382750004529953,1.6881152877807617,0.3203891590470875,0.34200000762939453,0.41135168266296385,1.8669959268569947,0.2623821890322325,0.34199999999949965,0.3122821487585011,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_head_a08_lam025_warm3/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_head_a08_lam025_warm3/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_mixed_head_a08_lam025_warm3/run_2/log.txt,0.0003,32,15.650002193450927,1.4,1.7318312495725654,22.045799255371094,256.674813446368,0.25,mix,T_base_mean,5000,4,10,3,606986,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,2,delayed_mixed_head_a08_lam025_warm3,108,64,4,trained,head,156.53160285949707,19,0.01
,adamw,9,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/baseline_adamw/run_0/best_model.pt,0.3149999976158142,1.8683631496429443,0.2638668379817303,,128,small_D2_L64,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/baseline_adamw/run_0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/baseline_adamw/run_0/final_model.pt,0.39375001192092896,1.6860685272216798,0.3372773046016174,0.32499998807907104,0.42105793762207033,1.9112513790130614,0.2559853954047078,0.3249999999994997,0.28869132669151504,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/baseline_adamw/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/baseline_adamw/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/baseline_adamw/run_0/log.txt,0.0003,32,14.7119610786438,0.0,1.8785834582617706,22.045799255371094,272.000284960436,0.0,none,T_base_cls,5000,4,10,3,606986,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,0,baseline_adamw,109,64,,trained,none,147.1727454662323,19,0.01
,adamw,9,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/baseline_adamw/run_1/best_model.pt,0.35600000619888306,1.8038580770492554,0.2850410290924688,,128,small_D2_L64,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/baseline_adamw/run_1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/baseline_adamw/run_1/final_model.pt,0.38499999046325684,1.708813317298889,0.32360123709908734,0.3580000102519989,0.39904370498657227,1.824317587852478,0.2795869703331978,0.35799999999949966,0.3270728306401246,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/baseline_adamw/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/baseline_adamw/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/baseline_adamw/run_1/log.txt,0.0003,32,14.994635248184204,0.0,1.8859981846952265,22.045799255371094,267.5751739452697,0.0,none,T_base_cls,5000,4,10,3,606986,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,1,baseline_adamw,110,64,,trained,none,149.9889430999756,19,0.01
,adamw,9,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/baseline_adamw/run_2/best_model.pt,0.335999995470047,1.877871644973755,0.26833869056339515,,128,small_D2_L64,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/baseline_adamw/run_2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/baseline_adamw/run_2/final_model.pt,0.3957499861717224,1.6882624063491822,0.33978616259518496,0.35100001096725464,0.4618687171936035,1.9523814697265625,0.2510919632300149,0.35099999999949966,0.2996257090857911,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/baseline_adamw/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/baseline_adamw/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/baseline_adamw/run_2/log.txt,0.0003,32,14.6693776845932,0.0,1.9553724295565182,22.045799255371094,272.82993752515705,0.0,none,T_base_cls,5000,4,10,3,606986,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,2,baseline_adamw,111,64,,trained,none,146.72927141189575,19,0.01
0.8,adamw,9,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/naive_all_replace_a08/run_0/best_model.pt,0.3190000057220459,1.9379495944976806,0.24930251314068733,0.9,128,small_D2_L64,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/naive_all_replace_a08/run_0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/naive_all_replace_a08/run_0/final_model.pt,0.3472500145435333,1.8610668630599976,0.26953808875337193,0.3190000057220459,0.37526276683807375,1.956683765411377,0.22159238532620792,0.3189999999994997,0.27345939890638316,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/naive_all_replace_a08/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/naive_all_replace_a08/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/naive_all_replace_a08/run_0/log.txt,0.0003,32,14.921263027191163,42.0,0.8200592230465629,22.045799255371094,268.36484969810414,1.0,replace,T_base_cls,5000,4,10,3,606986,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,0,naive_all_replace_a08,112,64,1,trained,all,149.25668025016785,19,0.01
0.8,adamw,10,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/naive_all_replace_a08/run_1/best_model.pt,0.3160000145435333,1.9432211894989013,0.22529733989127193,0.9,128,small_D2_L64,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/naive_all_replace_a08/run_1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/naive_all_replace_a08/run_1/final_model.pt,0.3310000002384186,1.8736931076049805,0.25007230379756834,0.3160000145435333,0.4024476852416992,1.9432211894989013,0.22529733989127193,0.3159999999994997,0.2699503944820923,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/naive_all_replace_a08/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/naive_all_replace_a08/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/naive_all_replace_a08/run_1/log.txt,0.0003,32,14.728019165992738,42.0,0.8752842210794183,22.045799255371094,271.6184517447966,1.0,replace,T_base_cls,5000,4,10,3,606986,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,1,naive_all_replace_a08,113,64,1,trained,all,147.32044339179993,19,0.01
0.8,adamw,8,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/naive_all_replace_a08/run_2/best_model.pt,0.3059999942779541,1.9523093967437744,0.20688829667786654,0.9,128,small_D2_L64,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/naive_all_replace_a08/run_2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/naive_all_replace_a08/run_2/final_model.pt,0.328249990940094,1.8816908855438232,0.2385383280278654,0.28999999165534973,0.35420439529418946,1.9947553672790528,0.19072910115919675,0.2899999999994997,0.25075793418742287,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/naive_all_replace_a08/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/naive_all_replace_a08/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/naive_all_replace_a08/run_2/log.txt,0.0003,32,14.890956211090089,42.0,0.8091159490225133,22.045799255371094,268.78073136171713,1.0,replace,T_base_cls,5000,4,10,3,606986,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,2,naive_all_replace_a08,114,64,1,trained,all,148.9490249156952,19,0.01
