experiment_name,dataset_name,model_name,scenario_name,run_id,best_val_macro_f1,best_val_accuracy,best_val_loss,best_epoch,mode,target,alpha,beta,mix_lambda,start_epoch,mean_epoch_time,mean_throughput,exp_dir
runs_fractional_focused_final,base_D3_L128,T_base_mean,all_mix_a08_lam025,0,0.1221407281760646,0.2994999885559082,1.990406569480896,5,mix,all,0.8,0.9,0.025,1.0,2.830241060256958,3292.12376841646,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_base_mean/all_mix_a08_lam025/run_0
runs_fractional_focused_final,base_D3_L128,T_small_mean,emb_mix_a08_lam015,2,0.1221220886072134,0.2750000059604645,2.020513666152954,8,mix,embeddings,0.8,0.9,0.015,1.0,1.5805447101593018,7515.262995583651,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_small_mean/emb_mix_a08_lam015/run_2
runs_fractional_focused_final,base_D3_L128,T_base_cls,all_mix_a08_lam015,3,0.122116365624713,0.3039999902248382,1.9816775379180909,7,mix,all,0.8,0.9,0.015,1.0,3.045029854774475,2845.214892130347,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_base_cls/all_mix_a08_lam015/run_3
runs_fractional_focused_final,base_D3_L128,T_base_cls,all_mix_a08_lam020,1,0.1220852434467932,0.2939999997615814,2.0087151355743407,7,mix,all,0.8,0.9,0.02,1.0,2.829218530654907,3276.167601785997,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_base_cls/all_mix_a08_lam020/run_1
runs_fractional_hypothesis_v2,base_D3_L128,T_small_mean,head_mix_a08_lam010,0,0.1218549795201037,0.2980000078678131,2.0071365451812744,10,mix,head,0.8,0.9,0.1,1.0,1.805735445022583,5468.294312388045,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_small_mean/head_mix_a08_lam010/run_0
runs_fractional_focused_final,base_D3_L128,T_base_cls,emb_replace_a060,0,0.1218293979181715,0.2745000123977661,2.0472201309204103,8,replace,embeddings,0.6,0.9,1.0,1.0,2.943554711341858,2943.574153149708,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_base_cls/emb_replace_a060/run_0
runs_fractional_scenarios,base_D3_L128,T_deep_mean,mixed_all_a08_lam050,1,0.1215897789549325,0.2860000133514404,2.003662302017212,9,mix,all,0.8,0.9,0.5,1.0,4.4911762237548825,1848.623847117947,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_deep_mean/mixed_all_a08_lam050/run_1
runs_fractional_hypothesis_v2,base_D3_L128,T_base_cls,delayed_emb_mix_a08_lam010_warm3,1,0.1215652615509398,0.2924999892711639,1.9811051292419437,9,mix,embeddings,0.8,0.9,0.1,4.0,2.838036894798279,3096.915043771152,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_base_cls/delayed_emb_mix_a08_lam010_warm3/run_1
runs_fractional_scenarios,base_D3_L128,T_deep_mean,mixed_all_a08_lam050,0,0.121511997955025,0.293500006198883,1.9922521991729736,9,mix,all,0.8,0.9,0.5,1.0,4.050180530548095,2259.7849994559274,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_deep_mean/mixed_all_a08_lam050/run_0
runs_fractional_focused_final,base_D3_L128,T_base_mean,delayed_emb_mix_a08_lam005_warm3,0,0.1214495633009528,0.2849999964237213,2.018266031265259,8,mix,embeddings,0.8,0.9,0.005,4.0,2.5732954263687136,4217.478875874166,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_base_mean/delayed_emb_mix_a08_lam005_warm3/run_0
runs_fractional_focused_final,base_D3_L128,T_small_mean,emb_mix_a08_lam010,2,0.1214268749133972,0.2879999876022339,2.0160476112365724,6,mix,embeddings,0.8,0.9,0.01,1.0,1.44449987411499,9020.578702838811,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_small_mean/emb_mix_a08_lam010/run_2
runs_fractional_hypothesis_v2,base_D3_L128,T_base_cls,emb_replace_a08,2,0.1213532423164086,0.2840000092983246,2.0176160068511964,10,replace,embeddings,0.8,0.9,1.0,1.0,2.815867066383362,3210.8796650440117,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_base_cls/emb_replace_a08/run_2
runs_fractional_focused_final,base_D3_L128,T_deep_mean,all_mix_a08_lam025,4,0.1212873704996317,0.2865000069141388,2.0121980228424072,8,mix,all,0.8,0.9,0.025,1.0,4.505200266838074,1849.6737364836256,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_deep_mean/all_mix_a08_lam025/run_4
runs_fractional_scenarios,base_D3_L128,T_base_mean,baseline_adamw,0,0.1212850816971608,0.3034999966621399,1.986507703781128,5,none,none,,,0.0,,2.4274007797241213,3854.170954142604,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_base_mean/baseline_adamw/run_0
runs_fractional_hypothesis_v2,base_D3_L128,T_small_mean,emb_mix_a08_lam025,0,0.1212732855687936,0.301499992609024,2.0007220001220705,5,mix,embeddings,0.8,0.9,0.25,1.0,1.784137487411499,5712.288438269087,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_small_mean/emb_mix_a08_lam025/run_0
runs_fractional_focused_final,base_D3_L128,T_small_mean,delayed_head_mix_a08_lam010_warm3,2,0.121262089087712,0.2860000133514404,2.001593903541565,9,mix,head,0.8,0.9,0.01,4.0,1.3856021404266357,9614.03919335721,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_small_mean/delayed_head_mix_a08_lam010_warm3/run_2
runs_transformer_fractional,base_D3_L128,T_base_cls,sgd,2,0.1212276538490036,0.2924999892711639,2.0063541374206544,10,,,,,,,124.543515086174,64.24262966767995,/home/user/fractional_unlearning/runs_transformer_fractional/base_D3_L128/T_base_cls/sgd/run_2
runs_fractional_focused_final,base_D3_L128,T_small_mean,all_mix_a08_lam015,3,0.1211996047114974,0.2820000052452087,1.9987469787597656,10,mix,all,0.8,0.9,0.015,1.0,2.067687082290649,4492.4105951249785,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_small_mean/all_mix_a08_lam015/run_3
runs_fractional_focused_final,base_D3_L128,T_base_cls,all_mix_a08_lam025,2,0.1211957559554689,0.2714999914169311,2.023281541824341,10,mix,all,0.8,0.9,0.025,1.0,2.954678988456726,2839.530390390758,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_base_cls/all_mix_a08_lam025/run_2
runs_fractional_hypothesis_v2,base_D3_L128,T_deep_mean,delayed_all_mix_a08_lam015_warm3,0,0.1211763424638365,0.2964999973773956,1.993192071914673,10,mix,all,0.8,0.9,0.15,4.0,4.348877215385437,1892.402641157444,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_deep_mean/delayed_all_mix_a08_lam015_warm3/run_0
runs_fractional_hypothesis_v2,base_D3_L128,T_small_mean,all_mix_a08_lam025,1,0.1211718906520932,0.2894999980926513,1.996142709732056,8,mix,all,0.8,0.9,0.25,1.0,1.8547955989837648,5359.142018070673,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_small_mean/all_mix_a08_lam025/run_1
runs_fractional_scenarios,base_D3_L128,T_base_cls,embeddings_only_replace_a08,2,0.1211355760521581,0.2924999892711639,2.0088161668777467,8,replace,embeddings,0.8,0.9,1.0,1.0,2.739825844764709,3293.7523711782223,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_base_cls/embeddings_only_replace_a08/run_2
runs_fractional_hypothesis_v2,base_D3_L128,T_base_cls,delayed_all_mix_a08_lam010_warm3,1,0.121134935380932,0.2709999978542328,2.0249087905883787,10,mix,all,0.8,0.9,0.1,4.0,2.9051944732666017,3075.2516646074464,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_base_cls/delayed_all_mix_a08_lam010_warm3/run_1
runs_fractional_focused_final,base_D3_L128,T_small_mean,emb_replace_a070,3,0.1208635038233786,0.2705000042915344,2.035284929275513,7,replace,embeddings,0.7,0.9,1.0,1.0,2.1148397445678717,4298.454403548692,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_small_mean/emb_replace_a070/run_3
runs_fractional_focused_final,base_D3_L128,T_base_cls,delayed_emb_mix_a08_lam015_warm3,1,0.1208324229956651,0.277999997138977,2.0385133981704717,10,mix,embeddings,0.8,0.9,0.015,4.0,2.9375970363616943,2888.004888019263,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_base_cls/delayed_emb_mix_a08_lam015_warm3/run_1
runs_fractional_hypothesis_v2,base_D3_L128,T_base_cls,head_mix_a08_lam010,2,0.1208281074745506,0.2840000092983246,2.009291151046753,10,mix,head,0.8,0.9,0.1,1.0,2.5578814268112184,3606.299545612917,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_base_cls/head_mix_a08_lam010/run_2
runs_fractional_hypothesis_v2,base_D3_L128,T_base_cls,emb_mix_a08_lam005,2,0.1208225136649068,0.2860000133514404,2.010955583572388,10,mix,embeddings,0.8,0.9,0.05,1.0,2.571884655952453,3569.960666868198,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_base_cls/emb_mix_a08_lam005/run_2
runs_fractional_focused_final,base_D3_L128,T_base_cls,delayed_head_mix_a08_lam020_warm3,3,0.1207930329328033,0.2809999883174896,2.0262952213287355,10,mix,head,0.8,0.9,0.02,4.0,2.75769202709198,3211.2048003409645,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_base_cls/delayed_head_mix_a08_lam020_warm3/run_3
runs_fractional_hypothesis_v2,base_D3_L128,T_small_mean,head_mix_a08_lam010,1,0.1207698153745824,0.3064999878406524,1.9692205982208253,10,mix,head,0.8,0.9,0.1,1.0,1.7271128177642825,5797.692935371623,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_small_mean/head_mix_a08_lam010/run_1
runs_fractional_focused_final,base_D3_L128,T_deep_mean,delayed_emb_mix_a08_lam005_warm3,2,0.1207357923108372,0.2874999940395355,2.0009021348953246,6,mix,embeddings,0.8,0.9,0.005,4.0,4.146690416336059,1976.3267539670555,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_deep_mean/delayed_emb_mix_a08_lam005_warm3/run_2
runs_fractional_focused_final,base_D3_L128,T_base_mean,emb_replace_a070,1,0.1206707126251918,0.2759999930858612,2.001381872177124,6,replace,embeddings,0.7,0.9,1.0,1.0,2.147243309020996,5533.982421987839,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_base_mean/emb_replace_a070/run_1
runs_fractional_hypothesis_v2,base_D3_L128,T_base_mean,all_mix_a08_lam005,2,0.1205642451187413,0.2879999876022339,1.9984272804260252,10,mix,all,0.8,0.9,0.05,1.0,2.553031301498413,3819.514974794098,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_base_mean/all_mix_a08_lam005/run_2
runs_fractional_scenarios,base_D3_L128,T_small_mean,delayed_mixed_all_a08_lam025_warm3,0,0.1205351899668088,0.2840000092983246,2.0107249927520754,9,mix,all,0.8,0.9,0.25,4.0,1.7321866035461426,5699.589012909426,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_small_mean/delayed_mixed_all_a08_lam025_warm3/run_0
runs_fractional_focused_final,base_D3_L128,T_deep_mean,emb_mix_a08_lam0025,0,0.1205173750704425,0.2899999916553497,1.9955872869491575,10,mix,embeddings,0.8,0.9,0.0025,1.0,4.397330236434937,1892.2920031459169,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_deep_mean/emb_mix_a08_lam0025/run_0
runs_fractional_scenarios,base_D3_L128,T_base_cls,mixed_all_a08_lam025,1,0.1205076809491016,0.2854999899864197,1.995741117477417,7,mix,all,0.8,0.9,0.25,1.0,2.714437913894653,3351.983288365938,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_base_cls/mixed_all_a08_lam025/run_1
runs_fractional_hypothesis_v2,base_D3_L128,T_deep_mean,head_replace_a08,1,0.1201480487451097,0.2854999899864197,2.025593186378479,4,replace,head,0.8,0.9,1.0,1.0,4.383306860923767,1911.6842542240488,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_deep_mean/head_replace_a08/run_1
runs_fractional_hypothesis_v2,base_D3_L128,T_wide_mean,all_mix_a08_lam005,0,0.1201400284861087,0.2854999899864197,2.040810121536255,10,mix,all,0.8,0.9,0.05,1.0,3.3997088432312013,2450.053729465729,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_wide_mean/all_mix_a08_lam005/run_0
runs_transformer_fractional,hard_D4_L160,T_wide_mean,adam,2,0.1200090410929053,0.3425000011920929,1.9376189994812008,8,,,,,,,159.99686002731323,60.00962801808929,/home/user/fractional_unlearning/runs_transformer_fractional/hard_D4_L160/T_wide_mean/adam/run_2
runs_fractional_scenarios,base_D3_L128,T_wide_mean,attention_only_replace_a08,0,0.1199778771726554,0.2910000085830688,2.0189781131744384,8,replace,attention,0.8,0.9,1.0,1.0,3.082590913772583,3019.375054089918,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_wide_mean/attention_only_replace_a08/run_0
runs_fractional_focused_final,base_D3_L128,T_small_mean,delayed_head_mix_a08_lam010_warm3,0,0.1199191069464654,0.2910000085830688,2.014161418914795,10,mix,head,0.8,0.9,0.01,4.0,1.9098884105682368,4789.24504553805,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_small_mean/delayed_head_mix_a08_lam010_warm3/run_0
runs_fractional_focused_final,base_D3_L128,T_small_mean,all_mix_a08_lam015,2,0.1198621212764499,0.2829999923706054,2.0107718114852906,10,mix,all,0.8,0.9,0.015,1.0,1.7274008512496948,6505.504085862029,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_small_mean/all_mix_a08_lam015/run_2
runs_fractional_scenarios,base_D3_L128,T_deep_mean,embeddings_only_replace_a08,2,0.1197973680542968,0.2894999980926513,1.9829946155548093,7,replace,embeddings,0.8,0.9,1.0,1.0,4.446514177322388,1861.5352494854064,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_deep_mean/embeddings_only_replace_a08/run_2
runs_transformer_fractional,base_D3_L128,T_base_cls,adamw_frac_a07,1,0.1197605525637121,0.2294999957084655,2.111552381515503,9,,,0.7,0.9,,,125.80647685527802,63.59403412468489,/home/user/fractional_unlearning/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a07/run_1
runs_fractional_scenarios,base_D3_L128,T_small_mean,baseline_adamw,2,0.1197422231527736,0.2985000014305115,2.002242088317871,9,none,none,,,0.0,,1.763727569580078,5854.996408571019,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_small_mean/baseline_adamw/run_2
runs_fractional_focused_final,base_D3_L128,T_base_cls,delayed_head_mix_a08_lam015_warm3,1,0.1197112360255606,0.2939999997615814,1.9967583656311036,10,mix,head,0.8,0.9,0.015,4.0,2.7183651447296144,3372.816595507561,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_base_cls/delayed_head_mix_a08_lam015_warm3/run_1
runs_fractional_focused_final,base_D3_L128,T_small_mean,emb_mix_a08_lam005,3,0.1196707227456338,0.2804999947547912,1.995259065628052,10,mix,embeddings,0.8,0.9,0.005,1.0,1.6293808698654175,7425.201376389399,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_small_mean/emb_mix_a08_lam005/run_3
runs_transformer_fractional,base_D3_L128,T_wide_mean,rmsprop,2,0.1196632065472267,0.2879999876022339,2.025935302734375,10,,,,,,,87.44928452968597,91.49320879957216,/home/user/fractional_unlearning/runs_transformer_fractional/base_D3_L128/T_wide_mean/rmsprop/run_2
runs_fractional_scenarios,base_D3_L128,T_small_mean,mixed_all_a08_lam025,2,0.1195872301694603,0.2944999933242798,2.001508858680725,6,mix,all,0.8,0.9,0.25,1.0,1.7644319772720336,5547.919990203241,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_small_mean/mixed_all_a08_lam025/run_2
runs_fractional_focused_final,base_D3_L128,T_deep_mean,emb_replace_a060,0,0.1195624072747332,0.2599999904632568,2.03753125667572,7,replace,embeddings,0.6,0.9,1.0,1.0,4.412748765945435,1855.517536323734,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_deep_mean/emb_replace_a060/run_0
runs_fractional_hypothesis_v2,base_D3_L128,T_base_cls,baseline_adamw,2,0.1194841944201579,0.2784999907016754,2.015628572463989,10,none,none,,,0.0,,2.828568744659424,3064.1142992021105,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_base_cls/baseline_adamw/run_2
runs_fractional_focused_final,base_D3_L128,T_small_mean,all_mix_a08_lam020,0,0.1194723327949709,0.2930000126361847,2.0008160266876223,10,mix,all,0.8,0.9,0.02,1.0,2.044097137451172,4530.164838680825,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_small_mean/all_mix_a08_lam020/run_0
runs_fractional_hypothesis_v2,base_D3_L128,T_base_mean,delayed_emb_mix_a08_lam010_warm3,2,0.1194352160858025,0.2745000123977661,2.058988441467285,3,mix,embeddings,0.8,0.9,0.1,4.0,2.752220320701599,3283.418385118478,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_base_mean/delayed_emb_mix_a08_lam010_warm3/run_2
runs_fractional_focused_final,base_D3_L128,T_deep_mean,all_mix_a08_lam015,1,0.1194254764212919,0.2694999873638153,2.050865114212036,10,mix,all,0.8,0.9,0.015,1.0,4.484367251396179,1815.3949891242653,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_deep_mean/all_mix_a08_lam015/run_1
runs_fractional_focused_final,base_D3_L128,T_base_cls,emb_mix_a08_lam0025,3,0.1194045564016225,0.3030000030994415,1.9851431608200076,10,mix,embeddings,0.8,0.9,0.0025,1.0,2.245313310623169,5302.170581525924,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_base_cls/emb_mix_a08_lam0025/run_3
runs_fractional_focused_final,base_D3_L128,T_base_cls,emb_mix_a08_lam010,1,0.119225942343035,0.2939999997615814,1.985005809783936,7,mix,embeddings,0.8,0.9,0.01,1.0,2.6817819833755494,3397.5007507321934,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_base_cls/emb_mix_a08_lam010/run_1
runs_fractional_hypothesis_v2,base_D3_L128,T_base_cls,delayed_emb_mix_a08_lam025_warm3,2,0.1190802388265962,0.3000000119209289,1.9736679878234864,8,mix,embeddings,0.8,0.9,0.25,4.0,2.786042833328247,3189.7193131923877,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_base_cls/delayed_emb_mix_a08_lam025_warm3/run_2
runs_fractional_scenarios,hard_D4_L160,T_wide_mean,embeddings_only_replace_a08,0,0.1190690572227247,0.3420833349227905,1.9403574752807615,10,replace,embeddings,0.8,0.9,1.0,1.0,4.650284123420716,2191.8866748385767,/home/user/fractional_unlearning/runs_fractional_scenarios/hard_D4_L160/T_wide_mean/embeddings_only_replace_a08/run_0
runs_fractional_focused_final,base_D3_L128,T_base_cls,emb_mix_a08_lam010,4,0.1190148011466049,0.2784999907016754,2.015715543746948,10,mix,embeddings,0.8,0.9,0.01,1.0,2.8517485857009888,3041.8191559399456,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_base_cls/emb_mix_a08_lam010/run_4
runs_transformer_fractional,base_D3_L128,T_deep_mean,rmsprop,0,0.1190008757551904,0.270000010728836,2.050302268981933,9,,,,,,,220.24276151657105,36.330055883389335,/home/user/fractional_unlearning/runs_transformer_fractional/base_D3_L128/T_deep_mean/rmsprop/run_0
runs_fractional_focused_final,base_D3_L128,T_base_cls,emb_mix_a08_lam015,0,0.1189319557891472,0.3000000119209289,2.0173181705474854,9,mix,embeddings,0.8,0.9,0.015,1.0,2.7047711610794067,3385.839161870962,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_base_cls/emb_mix_a08_lam015/run_0
runs_transformer_fractional,base_D3_L128,T_base_mean,adagrad,2,0.1188590801448633,0.2899999916553497,2.030678687095642,10,,,,,,,126.75590062141418,63.1151430632882,/home/user/fractional_unlearning/runs_transformer_fractional/base_D3_L128/T_base_mean/adagrad/run_2
runs_transformer_fractional,base_D3_L128,T_small_mean,adamw_frac_a07,2,0.1188530199453707,0.2879999876022339,2.0551795673370363,5,,,0.7,0.9,,,51.9652991771698,153.9549983329336,/home/user/fractional_unlearning/runs_transformer_fractional/base_D3_L128/T_small_mean/adamw_frac_a07/run_2
runs_fractional_scenarios,hard_D4_L160,T_base_cls,delayed_mixed_all_a08_lam025_warm3,1,0.1187091060681937,0.3300000131130218,1.9782325649261476,10,mix,all,0.8,0.9,0.25,4.0,3.8257386922836303,2684.3867090141102,/home/user/fractional_unlearning/runs_fractional_scenarios/hard_D4_L160/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_1
runs_transformer_fractional,small_D2_L64,T_deep_mean,adamw_frac_a09,2,0.1186972198766786,0.2639999985694885,2.069231513977051,10,,,0.9,0.9,,,48.64662609100342,82.23585311636266,/home/user/fractional_unlearning/runs_transformer_fractional/small_D2_L64/T_deep_mean/adamw_frac_a09/run_2
runs_fractional_scenarios,base_D3_L128,T_wide_mean,delayed_all_replace_a08_warm3,0,0.1186773416949624,0.2915000021457672,2.0114623975753783,3,replace,all,0.8,0.9,1.0,4.0,3.480204677581787,2431.7692021174003,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_wide_mean/delayed_all_replace_a08_warm3/run_0
runs_fractional_scenarios,base_D3_L128,T_small_mean,ffn_only_replace_a08,0,0.1186130255695484,0.2894999980926513,2.0065283393859863,6,replace,ffn,0.8,0.9,1.0,1.0,1.7224966049194337,5862.409873918816,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_small_mean/ffn_only_replace_a08/run_0
runs_fractional_focused_final,base_D3_L128,T_base_cls,delayed_emb_mix_a08_lam010_warm3,4,0.1184492270623464,0.2975000143051147,2.0174835796356203,9,mix,embeddings,0.8,0.9,0.01,4.0,2.80856716632843,3405.252388887576,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_base_cls/delayed_emb_mix_a08_lam010_warm3/run_4
runs_fractional_focused_final,base_D3_L128,T_base_mean,delayed_emb_mix_a08_lam010_warm3,1,0.1183848538451632,0.296999990940094,1.974978235244751,9,mix,embeddings,0.8,0.9,0.01,4.0,2.830518198013306,3026.735191163877,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_base_mean/delayed_emb_mix_a08_lam010_warm3/run_1
runs_transformer_fractional,base_D3_L128,T_small_mean,adamw_frac_a07,1,0.1183664031550732,0.2615000009536743,2.0640879077911376,10,,,0.7,0.9,,,52.44954986572266,152.55089400180373,/home/user/fractional_unlearning/runs_transformer_fractional/base_D3_L128/T_small_mean/adamw_frac_a07/run_1
runs_fractional_hypothesis_v2,base_D3_L128,T_small_mean,delayed_all_mix_a08_lam025_warm3,0,0.1182107943945576,0.2964999973773956,2.001112955093384,7,mix,all,0.8,0.9,0.25,4.0,1.8746673822402955,5195.024022703786,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_small_mean/delayed_all_mix_a08_lam025_warm3/run_0
runs_fractional_focused_final,base_D3_L128,T_base_cls,emb_replace_a060,3,0.1182054216691575,0.2829999923706054,2.023225688934326,8,replace,embeddings,0.6,0.9,1.0,1.0,2.8337998390197754,3082.991578992421,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_base_cls/emb_replace_a060/run_3
runs_fractional_scenarios,base_D3_L128,T_small_mean,mixed_all_a08_lam025,1,0.1181709084895601,0.2899999916553497,1.9950629205703736,10,mix,all,0.8,0.9,0.25,1.0,1.7779412984848022,5575.381126862425,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_small_mean/mixed_all_a08_lam025/run_1
runs_fractional_scenarios,base_D3_L128,T_base_mean,delayed_mixed_all_a08_lam025_warm3,2,0.1181326110505359,0.2874999940395355,2.005067024230957,7,mix,all,0.8,0.9,0.25,4.0,2.748318004608154,3232.187316009366,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_base_mean/delayed_mixed_all_a08_lam025_warm3/run_2
runs_fractional_focused_final,base_D3_L128,T_base_cls,emb_mix_a08_lam005,1,0.1179553003631951,0.2784999907016754,2.028105194091797,9,mix,embeddings,0.8,0.9,0.005,1.0,2.8530892848968508,3071.716477072,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_base_cls/emb_mix_a08_lam005/run_1
runs_fractional_hypothesis_v2,base_D3_L128,T_deep_mean,emb_mix_a08_lam005,1,0.1179133676028319,0.2795000076293945,1.9936862926483156,9,mix,embeddings,0.8,0.9,0.05,1.0,3.911456799507141,2503.464319874888,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_deep_mean/emb_mix_a08_lam005/run_1
runs_transformer_fractional,base_D3_L128,T_base_cls,adagrad,0,0.1178918548518247,0.2549999952316284,2.053502105712891,8,,,,,,,125.8924516916275,63.56414843612134,/home/user/fractional_unlearning/runs_transformer_fractional/base_D3_L128/T_base_cls/adagrad/run_0
runs_transformer_fractional,hard_D4_L160,T_wide_mean,adamw,2,0.1178831115726624,0.3412500023841858,1.9586951160430908,9,,,,,,,162.3213705301285,59.170406367323935,/home/user/fractional_unlearning/runs_transformer_fractional/hard_D4_L160/T_wide_mean/adamw/run_2
runs_fractional_focused_final,base_D3_L128,T_base_cls,all_mix_a08_lam015,1,0.1178253330794884,0.2739999890327453,2.034435338973999,8,mix,all,0.8,0.9,0.015,1.0,2.2314062833786013,5458.6404697032685,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_base_cls/all_mix_a08_lam015/run_1
runs_fractional_scenarios,base_D3_L128,T_deep_mean,delayed_all_replace_a08_warm3,1,0.1177854628747133,0.3034999966621399,1.9953652334213257,3,replace,all,0.8,0.9,1.0,4.0,4.26734607219696,2045.928493525062,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_all_replace_a08_warm3/run_1
runs_fractional_scenarios,base_D3_L128,T_wide_mean,delayed_all_replace_a08_warm3,2,0.1176418262355772,0.2899999916553497,2.057353147506714,2,replace,all,0.8,0.9,1.0,4.0,2.8911728858947754,3803.232121426948,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_wide_mean/delayed_all_replace_a08_warm3/run_2
runs_fractional_focused_final,base_D3_L128,T_small_mean,delayed_emb_mix_a08_lam015_warm3,4,0.1175962628275878,0.2870000004768371,2.004151985168457,7,mix,embeddings,0.8,0.9,0.015,4.0,1.9908199787139893,4551.720764717323,/home/user/fractional_unlearning/runs_fractional_focused_final/base_D3_L128/T_small_mean/delayed_emb_mix_a08_lam015_warm3/run_4
runs_fractional_hypothesis_v2,base_D3_L128,T_base_cls,delayed_all_mix_a08_lam015_warm3,2,0.1175455903322903,0.2860000133514404,2.0185156803131106,5,mix,all,0.8,0.9,0.15,4.0,2.8961913347244264,3042.421804729254,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_base_cls/delayed_all_mix_a08_lam015_warm3/run_2
