experiment_name,status,is_complete,dataset_name,model_name,scenario_name,optimizer_name,base_optimizer,run_id,n_samples,seq_len,vocab_size,num_classes,mean_length,max_length,d_model,nhead,num_layers,dim_feedforward,dropout,pooling,mode,target,alpha,beta,mix_lambda,start_epoch,lr,weight_decay,fractional,exp_dir,history_path,log_path,initial_model_path,best_model_path,final_model_path,has_history_json,has_log_txt,has_initial_model_pt,has_best_model_pt,has_final_model_pt,n_epochs_recorded,best_epoch,best_val_macro_f1,best_val_accuracy,best_val_loss,best_val_micro_f1,best_val_weighted_f1,best_val_confidence,final_val_macro_f1,final_val_accuracy,final_val_loss,final_val_micro_f1,final_val_weighted_f1,final_val_confidence,final_train_macro_f1,final_train_accuracy,final_train_loss,mean_grad_norm,mean_fractional_applied_params,mean_epoch_time,total_epoch_time,mean_throughput,log_best_epoch,log_best_val_macro_f1,log_best_val_acc,log_best_val_loss,log_total_run_time_sec
runs_fractional_focused_final,complete,True,hard_D4_L160,T_base_mean,delayed_emb_mix_a08_lam005_warm3,delayed_emb_mix_a08_lam005_warm3,adamw,0,12000,160,19,10,150.64700317382812,160,128,4,3,512,0.1,mean,mix,embeddings,0.8,0.9,0.005,4.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_emb_mix_a08_lam005_warm3/run_0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_emb_mix_a08_lam005_warm3/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_emb_mix_a08_lam005_warm3/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_emb_mix_a08_lam005_warm3/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_emb_mix_a08_lam005_warm3/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_emb_mix_a08_lam005_warm3/run_0/final_model.pt,True,True,True,True,True,10,8,0.1127655772270741,0.3487499952316284,1.951083011627197,0.3487499999994999,0.2459344239631616,0.2508093070983886,0.0792615480201728,0.3454166650772095,1.9174695873260497,0.3454166666661665,0.210281614719979,0.3353190517425537,0.0954926198399892,0.3420833349227905,1.9339602756500245,1.012862110619372,1.4,3.0663376808166505,30.663376808166504,3446.696940050943,8,0.112766,0.34875,1.951083,30.7
runs_fractional_hypothesis_v2,complete,True,hard_D4_L160,T_wide_mean,emb_replace_a07,emb_replace_a07,adamw,0,12000,160,19,10,150.64700317382812,160,192,6,3,768,0.1,mean,replace,embeddings,0.7,0.9,1.0,1.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_wide_mean/emb_replace_a07/run_0,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_wide_mean/emb_replace_a07/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_wide_mean/emb_replace_a07/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_wide_mean/emb_replace_a07/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_wide_mean/emb_replace_a07/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_wide_mean/emb_replace_a07/run_0/final_model.pt,True,True,True,True,True,10,10,0.1127305556107273,0.3391666710376739,1.9332686281204223,0.3391666666661665,0.2578987562576311,0.3163556790351867,0.1127305556107273,0.3391666710376739,1.9332686281204223,0.3391666666661665,0.2578987562576311,0.3163556790351867,0.1032330238376958,0.3373958468437195,1.925328085422516,1.2641897354698275,2.0,4.700383114814758,47.00383114814758,2173.173493499211,10,0.112731,0.339167,1.933269,47.09
runs_transformer_fractional,complete,True,hard_D4_L160,T_small_mean,rmsprop,rmsprop,rmsprop,2,12000,160,19,10,150.64700317382812,160,96,4,2,256,0.1,mean,,,,,,,0.001,0.0,0.0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/rmsprop/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/rmsprop/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/rmsprop/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/rmsprop/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/rmsprop/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/rmsprop/run_2/final_model.pt,True,True,True,True,True,10,10,0.1122221034394252,0.3425000011920929,1.9542029746373493,0.3424999999994998,0.2399177628845532,0.3540479036172231,0.1122221034394252,0.3425000011920929,1.9542029746373493,0.3424999999994998,0.2399177628845532,0.3540479036172231,0.1091043236318536,0.3461458384990692,1.901669069925944,1.1503501445114073,,49.16204843521118,491.6204843521118,195.3083032000337,10,0.112222,0.3425,1.954203,491.7
runs_fractional_focused_final,complete,True,hard_D4_L160,T_wide_mean,delayed_emb_mix_a08_lam015_warm3,delayed_emb_mix_a08_lam015_warm3,adamw,3,12000,160,19,10,150.64700317382812,160,192,6,3,768,0.1,mean,mix,embeddings,0.8,0.9,0.015,4.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_wide_mean/delayed_emb_mix_a08_lam015_warm3/run_3,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_wide_mean/delayed_emb_mix_a08_lam015_warm3/run_3/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_wide_mean/delayed_emb_mix_a08_lam015_warm3/run_3/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_wide_mean/delayed_emb_mix_a08_lam015_warm3/run_3/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_wide_mean/delayed_emb_mix_a08_lam015_warm3/run_3/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_wide_mean/delayed_emb_mix_a08_lam015_warm3/run_3/final_model.pt,True,True,True,True,True,10,6,0.1118200540358772,0.3304166793823242,1.9750710582733155,0.3304166666661665,0.2479425025555342,0.2510666275024414,0.0767746147164646,0.3466666638851166,1.9361456871032716,0.3466666666661665,0.2031564355491786,0.3315609423319499,0.1050401347640806,0.3386458456516266,1.9261606669425964,1.241817788746884,1.4,3.588354730606079,35.88354730606079,2912.3105585390376,6,0.11182,0.330417,1.975071,35.95
runs_fractional_scenarios,complete,True,hard_D4_L160,T_deep_mean,mixed_all_a08_lam050,mixed_all_a08_lam050,adamw,0,12000,160,19,10,150.64700317382812,160,128,4,5,512,0.15,mean,mix,all,0.8,0.9,0.5,1.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_deep_mean/mixed_all_a08_lam050/run_0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_deep_mean/mixed_all_a08_lam050/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_deep_mean/mixed_all_a08_lam050/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_deep_mean/mixed_all_a08_lam050/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_deep_mean/mixed_all_a08_lam050/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_deep_mean/mixed_all_a08_lam050/run_0/final_model.pt,True,True,True,True,True,10,9,0.1104545003532798,0.3425000011920929,1.956519875526428,0.3424999999994998,0.2391226028110624,0.2870824225743612,0.095680322939097,0.3354166746139526,1.9563479661941527,0.3354166666661665,0.2339628885073147,0.277122844060262,0.0862703299921254,0.3402083218097687,1.9505520582199096,0.5810867226246461,66.0,6.203414583206177,62.03414583206177,1578.8511320277898,9,0.110455,0.3425,1.95652,62.09
runs_fractional_scenarios,complete,True,hard_D4_L160,T_small_mean,head_only_replace_a08,head_only_replace_a08,adamw,2,12000,160,19,10,150.64700317382812,160,96,4,2,256,0.1,mean,replace,head,0.8,0.9,1.0,1.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_small_mean/head_only_replace_a08/run_2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_small_mean/head_only_replace_a08/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_small_mean/head_only_replace_a08/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_small_mean/head_only_replace_a08/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_small_mean/head_only_replace_a08/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_small_mean/head_only_replace_a08/run_2/final_model.pt,True,True,True,True,True,10,10,0.1079233631431787,0.3300000131130218,1.954669861793518,0.3299999999994998,0.2455337041658131,0.2842816893259684,0.1079233631431787,0.3300000131130218,1.954669861793518,0.3299999999994998,0.2455337041658131,0.2842816893259684,0.0963406965020331,0.3382291793823242,1.9421143651008608,0.4932750441325398,2.0,2.1346359729766844,21.34635972976685,7377.646675078077,10,0.107923,0.33,1.95467,21.37
runs_fractional_focused_final,complete,True,hard_D4_L160,T_deep_mean,emb_replace_a060,emb_replace_a060,adamw,3,12000,160,19,10,150.64700317382812,160,128,4,5,512,0.15,mean,replace,embeddings,0.6,0.9,1.0,1.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_deep_mean/emb_replace_a060/run_3,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_deep_mean/emb_replace_a060/run_3/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_deep_mean/emb_replace_a060/run_3/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_deep_mean/emb_replace_a060/run_3/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_deep_mean/emb_replace_a060/run_3/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_deep_mean/emb_replace_a060/run_3/final_model.pt,True,True,True,True,True,10,10,0.1077513247352362,0.3449999988079071,1.9328305912017825,0.3449999999994999,0.2468182114140797,0.2745080995559692,0.1077513247352362,0.3449999988079071,1.9328305912017825,0.3449999999994999,0.2468182114140797,0.2745080995559692,0.0899859726841656,0.3359375,1.9426582384109496,1.019514101271557,2.0,4.534741353988648,45.34741353988648,2269.256179970408,10,0.107751,0.345,1.932831,45.41
runs_fractional_hypothesis_v2,complete,True,hard_D4_L160,T_base_mean,baseline_adamw,baseline_adamw,adamw,1,12000,160,19,10,150.64700317382812,160,128,4,3,512,0.1,mean,none,none,,,0.0,,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_base_mean/baseline_adamw/run_1,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_base_mean/baseline_adamw/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_base_mean/baseline_adamw/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_base_mean/baseline_adamw/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_base_mean/baseline_adamw/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_base_mean/baseline_adamw/run_1/final_model.pt,True,True,True,True,True,10,6,0.1076615257185425,0.3391666710376739,1.9442023134231567,0.3391666666661665,0.2466434620243116,0.2804891141255696,0.0635195263603456,0.3491666615009308,1.9199646997451785,0.3491666666661665,0.2018291149163796,0.3483146254221598,0.0950349871548073,0.3339583277702331,1.9372942304611207,1.0296669212314276,0.0,4.039873433113098,40.39873433113098,2485.5642541165034,6,0.107662,0.339167,1.944202,40.43
runs_fractional_focused_final,complete,True,hard_D4_L160,T_base_cls,emb_mix_a08_lam010,emb_mix_a08_lam010,adamw,4,12000,160,19,10,150.64700317382812,160,128,4,3,512,0.1,cls,mix,embeddings,0.8,0.9,0.01,1.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_cls/emb_mix_a08_lam010/run_4,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_cls/emb_mix_a08_lam010/run_4/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_cls/emb_mix_a08_lam010/run_4/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_cls/emb_mix_a08_lam010/run_4/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_cls/emb_mix_a08_lam010/run_4/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_cls/emb_mix_a08_lam010/run_4/final_model.pt,True,True,True,True,True,10,10,0.1074097792056586,0.3429166674613952,1.961783046722412,0.3429166666661665,0.2380678292656785,0.3167222102483114,0.1074097792056586,0.3429166674613952,1.961783046722412,0.3429166666661665,0.2380678292656785,0.3167222102483114,0.1046711043846331,0.3407291769981384,1.9332323050498963,0.9660187334224852,2.0,3.020149254798889,30.20149254798889,3493.5663287746365,10,0.10741,0.342917,1.961783,30.26
runs_fractional_hypothesis_v2,complete,True,hard_D4_L160,T_base_cls,emb_replace_a07,emb_replace_a07,adamw,2,12000,160,19,10,150.64700317382812,160,128,4,3,512,0.1,cls,replace,embeddings,0.7,0.9,1.0,1.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_base_cls/emb_replace_a07/run_2,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_base_cls/emb_replace_a07/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_base_cls/emb_replace_a07/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_base_cls/emb_replace_a07/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_base_cls/emb_replace_a07/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_base_cls/emb_replace_a07/run_2/final_model.pt,True,True,True,True,True,10,10,0.1073397171051754,0.3520833253860473,1.9002761125564576,0.3520833333328332,0.2459172268222031,0.3232181453704834,0.1073397171051754,0.3520833253860473,1.9002761125564576,0.3520833333328332,0.2459172268222031,0.3232181453704834,0.1080920468141226,0.3402083218097687,1.9389051461219788,0.9543421646141652,2.0,3.9525091886520394,39.52509188652039,2566.7253087521053,10,0.10734,0.352083,1.900276,39.57
runs_fractional_scenarios,complete,True,hard_D4_L160,T_base_mean,mixed_all_a08_lam025,mixed_all_a08_lam025,adamw,1,12000,160,19,10,150.64700317382812,160,128,4,3,512,0.1,mean,mix,all,0.8,0.9,0.25,1.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_base_mean/mixed_all_a08_lam025/run_1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_base_mean/mixed_all_a08_lam025/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_base_mean/mixed_all_a08_lam025/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_base_mean/mixed_all_a08_lam025/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_base_mean/mixed_all_a08_lam025/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_base_mean/mixed_all_a08_lam025/run_1/final_model.pt,True,True,True,True,True,10,10,0.103090360851609,0.3391666710376739,1.955447382926941,0.3391666666661665,0.2300295595463653,0.3235217539469401,0.103090360851609,0.3391666710376739,1.955447382926941,0.3391666666661665,0.2300295595463653,0.3235217539469401,0.1021437620938336,0.3423958420753479,1.9199032187461853,0.7920237466931486,42.0,3.856345009803772,38.56345009803772,2650.589502907923,10,0.10309,0.339167,1.955447,38.61
runs_fractional_hypothesis_v2,complete,True,hard_D4_L160,T_deep_mean,emb_mix_a08_lam010,emb_mix_a08_lam010,adamw,0,12000,160,19,10,150.64700317382812,160,128,4,5,512,0.15,mean,mix,embeddings,0.8,0.9,0.1,1.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_deep_mean/emb_mix_a08_lam010/run_0,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_deep_mean/emb_mix_a08_lam010/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_deep_mean/emb_mix_a08_lam010/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_deep_mean/emb_mix_a08_lam010/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_deep_mean/emb_mix_a08_lam010/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_deep_mean/emb_mix_a08_lam010/run_0/final_model.pt,True,True,True,True,True,10,9,0.102327707575851,0.3416666686534881,1.934779357910156,0.3416666666661666,0.2393353434679652,0.2670678949356079,0.0779091242949533,0.3466666638851166,1.9086008882522585,0.3466666666661665,0.2075764069729302,0.3629155460993449,0.0879462895952671,0.3390625119209289,1.9418606185913083,1.0200563520416852,2.0,6.076698613166809,60.76698613166809,1616.1022810304516,9,0.102328,0.341667,1.934779,60.83
runs_transformer_fractional,complete,True,hard_D4_L160,T_base_mean,adamw_frac_a08,adamw_frac_a08,adamw,2,12000,160,19,10,150.64700317382812,160,128,4,3,512,0.1,mean,,,0.8,0.9,,,0.0003,0.01,1.0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw_frac_a08/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw_frac_a08/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw_frac_a08/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw_frac_a08/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw_frac_a08/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw_frac_a08/run_2/final_model.pt,True,True,True,True,True,10,10,0.1019583949675687,0.3366666734218597,1.9573253695170083,0.3366666666661665,0.2410429400312949,0.2746989039580027,0.1019583949675687,0.3366666734218597,1.9573253695170083,0.3366666666661665,0.2410429400312949,0.2746989039580027,0.0781308540592692,0.336041659116745,1.9748523275057477,0.6526899175158147,,104.36462194919586,1043.6462194919586,92.0303248188259,10,0.101958,0.336667,1.957325,1043.91
runs_transformer_fractional,complete,True,hard_D4_L160,T_deep_mean,adamw,adamw,adamw,2,12000,160,19,10,150.64700317382812,160,128,4,5,512,0.15,mean,,,,,,,0.0003,0.01,0.0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_deep_mean/adamw/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_deep_mean/adamw/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_deep_mean/adamw/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_deep_mean/adamw/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_deep_mean/adamw/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_deep_mean/adamw/run_2/final_model.pt,True,True,True,True,True,10,6,0.0985964901243603,0.3245833218097687,1.9615083233515425,0.3245833333328332,0.2304557569077315,0.2655336352189382,0.0840295766378994,0.3320833444595337,1.9404647286732992,0.3320833333328332,0.2076402062585068,0.342715513308843,0.0974903257267212,0.3444791734218597,1.9159476232528687,1.4875916573904169,,178.54980080127717,1785.4980080127716,53.769988192035385,6,0.098596,0.324583,1.961508,1785.83
