status,is_complete,dataset_name,n_samples,depth,max_len,min_args,max_args,model_name,d_model,nhead,num_layers,dim_feedforward,dropout,pooling,optimizer_name,base_optimizer,lr,weight_decay,fractional,fractional_alpha,fractional_beta,run_id,exp_dir,has_exp_dir,has_history_json,has_initial_model_pt,has_best_model_pt,has_final_model_pt,n_epochs_recorded,best_epoch,best_val_macro_f1,best_val_accuracy,best_val_loss,best_val_weighted_f1,best_val_micro_f1,best_val_confidence,final_val_macro_f1,final_val_accuracy,final_val_loss,final_val_weighted_f1,final_val_micro_f1,final_val_confidence,final_train_macro_f1,final_train_accuracy,final_train_loss,mean_epoch_time,total_epoch_time,mean_throughput
complete,True,small_D2_L64,5000,2,64,2,4,T_deep_mean,128,4,5,512,0.15,mean,adamw,adamw,0.0003,0.01,False,,,2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_deep_mean/adamw/run_2,True,True,True,True,True,10,5,0.290847645432307,0.367000013589859,1.8212749719619752,0.34559377762038995,0.36699999999949956,0.34577379894256594,0.27717236724535294,0.35499998927116394,1.7822672100067138,0.3322898222998118,0.35499999999949966,0.3769614524841309,0.32099015200497916,0.382750004529953,1.6906077632904053,48.54808497428894,485.4808497428894,82.5100176062866
complete,True,small_D2_L64,5000,2,64,2,4,T_deep_mean,128,4,5,512,0.15,mean,sgd,sgd,0.01,0.0,False,,,0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_deep_mean/sgd/run_0,True,True,True,True,True,10,9,0.2542106562977076,0.32100000977516174,1.9150481557846069,0.3078298385545069,0.3209999999994997,0.3163712739944458,0.23877994771291688,0.3330000042915344,1.9090288753509521,0.28411181742921926,0.3329999999994997,0.37339860343933107,0.2574527396724044,0.3244999945163727,1.8684118452072143,85.94411737918854,859.4411737918854,65.42698825137995
complete,True,small_D2_L64,5000,2,64,2,4,T_deep_mean,128,4,5,512,0.15,mean,sgd,sgd,0.01,0.0,False,,,1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_deep_mean/sgd/run_1,True,True,True,True,True,10,10,0.2571758256168581,0.32600000500679016,1.9061565113067627,0.2998332988468669,0.3259999999994997,0.34931532669067383,0.2571758256168581,0.32600000500679016,1.9061565113067627,0.2998332988468669,0.3259999999994997,0.34931532669067383,0.26704959994952193,0.33274999260902405,1.8846428565979003,51.92947289943695,519.2947289943695,79.35733414122454
complete,True,small_D2_L64,5000,2,64,2,4,T_deep_mean,128,4,5,512,0.15,mean,sgd,sgd,0.01,0.0,False,,,2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_deep_mean/sgd/run_2,True,True,True,True,True,10,7,0.24075692945725252,0.3230000138282776,1.9589443264007569,0.2953461873496637,0.3229999999994997,0.33719994831085204,0.23146803038561098,0.3149999976158142,1.9361551513671875,0.28622907278277787,0.3149999999994997,0.33274743938446044,0.26650330205632106,0.3305000066757202,1.874155746459961,88.48344514369964,884.8344514369965,56.45495319949256
complete,True,small_D2_L64,5000,2,64,2,4,T_deep_mean,128,4,5,512,0.15,mean,rmsprop,rmsprop,0.001,0.0,False,,,0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_deep_mean/rmsprop/run_0,True,True,True,True,True,10,10,0.24096280488950414,0.3140000104904175,1.895096462249756,0.30754313986100146,0.3139999999994997,0.3463872928619385,0.24096280488950414,0.3140000104904175,1.895096462249756,0.30754313986100146,0.3139999999994997,0.3463872928619385,0.29313226196009057,0.3582499921321869,1.775993642807007,48.80093445777893,488.0093445777893,81.98133243569701
complete,True,small_D2_L64,5000,2,64,2,4,T_deep_mean,128,4,5,512,0.15,mean,rmsprop,rmsprop,0.001,0.0,False,,,1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_deep_mean/rmsprop/run_1,True,True,True,True,True,10,9,0.21663779624251406,0.32100000977516174,1.8982839698791505,0.2787853770036991,0.3209999999994997,0.38100696182250976,0.19196504427385122,0.29899999499320984,2.0023748722076418,0.2459226181044711,0.2989999999994997,0.42684794902801515,0.26571222858949806,0.34474998712539673,1.810337957382202,48.362615609169005,483.62615609169006,82.71361731884045
complete,True,small_D2_L64,5000,2,64,2,4,T_deep_mean,128,4,5,512,0.15,mean,rmsprop,rmsprop,0.001,0.0,False,,,2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_deep_mean/rmsprop/run_2,True,True,True,True,True,10,9,0.2436991522447526,0.32499998807907104,1.890422327041626,0.2934157558566904,0.3249999999994997,0.35608486938476563,0.21960034906060494,0.3009999990463257,1.9200791397094727,0.27173819447456504,0.3009999999994997,0.3717182664871216,0.2963091317812251,0.367249995470047,1.752937026977539,48.51575651168823,485.1575651168823,82.46487675461442
complete,True,small_D2_L64,5000,2,64,2,4,T_deep_mean,128,4,5,512,0.15,mean,adagrad,adagrad,0.01,0.0,False,,,0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_deep_mean/adagrad/run_0,True,True,True,True,True,10,9,0.23799706355184722,0.33000001311302185,1.9366080179214478,0.2936151748820905,0.3299999999994997,0.4332476768493652,0.21989889646279387,0.3009999990463257,1.9687930641174316,0.28145848796157336,0.3009999999994997,0.4255427055358887,0.3228593150715059,0.38374999165534973,1.7215422592163085,48.43281683921814,484.3281683921814,82.59881864694327
complete,True,small_D2_L64,5000,2,64,2,4,T_deep_mean,128,4,5,512,0.15,mean,adagrad,adagrad,0.01,0.0,False,,,1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_deep_mean/adagrad/run_1,True,True,True,True,True,10,10,0.23858009964282165,0.32199999690055847,1.8976395177841185,0.2959743456445382,0.3219999999994997,0.34780662059783934,0.23858009964282165,0.32199999690055847,1.8976395177841185,0.2959743456445382,0.3219999999994997,0.34780662059783934,0.29656569568468455,0.35899999737739563,1.7748908491134643,48.214973306655885,482.14973306655884,82.97724004408629
complete,True,small_D2_L64,5000,2,64,2,4,T_deep_mean,128,4,5,512,0.15,mean,adagrad,adagrad,0.01,0.0,False,,,2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_deep_mean/adagrad/run_2,True,True,True,True,True,10,10,0.22739792542399168,0.3050000071525574,1.9593326244354248,0.2793022459381228,0.30499999999949967,0.38093014526367186,0.22739792542399168,0.3050000071525574,1.9593326244354248,0.2793022459381228,0.30499999999949967,0.38093014526367186,0.28332256465202765,0.3622500002384186,1.77605673122406,48.35247318744659,483.52473187446594,82.7292306894955
complete,True,small_D2_L64,5000,2,64,2,4,T_deep_mean,128,4,5,512,0.15,mean,adamw_frac_a07,adamw,0.0003,0.01,True,0.7,0.9,0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_deep_mean/adamw_frac_a07/run_0,True,True,True,True,True,10,9,0.18214795655491264,0.2669999897480011,2.0168689975738525,0.24018758659431508,0.26699999999949975,0.2892538719177246,0.16845777280306284,0.29100000858306885,2.009796157836914,0.2182271014558681,0.2909999999994997,0.4027692279815674,0.2180718794674204,0.3059999942779541,1.9555842275619506,48.44044373035431,484.4044373035431,82.58876344684842
complete,True,small_D2_L64,5000,2,64,2,4,T_deep_mean,128,4,5,512,0.15,mean,adamw_frac_a07,adamw,0.0003,0.01,True,0.7,0.9,1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_deep_mean/adamw_frac_a07/run_1,True,True,True,True,True,10,10,0.21797470124212676,0.33399999141693115,1.9384641551971435,0.28339602522088786,0.33399999999949964,0.3548785381317139,0.21797470124212676,0.33399999141693115,1.9384641551971435,0.28339602522088786,0.33399999999949964,0.3548785381317139,0.21222949309536646,0.29725000262260437,1.9578458099365235,48.125363969802855,481.25363969802856,83.12396802314764
complete,True,small_D2_L64,5000,2,64,2,4,T_deep_mean,128,4,5,512,0.15,mean,adamw_frac_a07,adamw,0.0003,0.01,True,0.7,0.9,2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_deep_mean/adamw_frac_a07/run_2,True,True,True,True,True,10,9,0.16978185317531877,0.2840000092983246,1.9805401020050049,0.23809028339625596,0.2839999999994997,0.3133537673950195,0.1511050601547247,0.2919999957084656,1.982164426803589,0.2282971098092623,0.2919999999994997,0.3005195999145508,0.2229549899669049,0.30550000071525574,1.954420516014099,48.38024525642395,483.8024525642395,82.68179182991572
complete,True,small_D2_L64,5000,2,64,2,4,T_deep_mean,128,4,5,512,0.15,mean,adamw_frac_a08,adamw,0.0003,0.01,True,0.8,0.9,0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_deep_mean/adamw_frac_a08/run_0,True,True,True,True,True,10,9,0.18297877091472575,0.2709999978542328,2.0370852241516113,0.23643941898105206,0.27099999999949975,0.28526876735687257,0.13363702086711376,0.27399998903274536,2.045263559341431,0.18155229673259746,0.27399999999949975,0.3258573760986328,0.19273243837209894,0.2849999964237213,1.993059461593628,48.14506587982178,481.4506587982178,83.08492747933951
complete,True,small_D2_L64,5000,2,64,2,4,T_deep_mean,128,4,5,512,0.15,mean,adamw_frac_a08,adamw,0.0003,0.01,True,0.8,0.9,1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_deep_mean/adamw_frac_a08/run_1,True,True,True,True,True,10,8,0.17790005229942665,0.3019999861717224,1.9763812856674194,0.2487692976366711,0.3019999999994997,0.302798171043396,0.15007883518731624,0.2720000147819519,2.0126358728408813,0.2204552536894561,0.27199999999949975,0.3638678398132324,0.2015734422681182,0.2847500145435333,1.9901446628570556,48.136525225639346,481.36525225639343,83.10090222777055
complete,True,small_D2_L64,5000,2,64,2,4,T_deep_mean,128,4,5,512,0.15,mean,adamw_frac_a08,adamw,0.0003,0.01,True,0.8,0.9,2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_deep_mean/adamw_frac_a08/run_2,True,True,True,True,True,10,9,0.20042875727345905,0.3050000071525574,1.9825367269515992,0.25706799403206027,0.30499999999949967,0.3217559976577759,0.17858373077852174,0.28600001335144043,2.007720587730408,0.23900707260117052,0.2859999999994997,0.34634768199920657,0.22364970530432754,0.31325000524520874,1.9205266885757446,48.104679346084595,481.04679346084595,83.15784677338097
complete,True,small_D2_L64,5000,2,64,2,4,T_deep_mean,128,4,5,512,0.15,mean,adamw_frac_a09,adamw,0.0003,0.01,True,0.9,0.9,0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_deep_mean/adamw_frac_a09/run_0,True,True,True,True,True,10,9,0.17727641691868554,0.26600000262260437,2.0541201696395874,0.22539877595454627,0.26599999999949975,0.26934673500061035,0.1161022765456888,0.24799999594688416,2.109170839309692,0.16400819452949475,0.24799999999949976,0.3784845085144043,0.18793004216511652,0.28949999809265137,1.9959854393005372,48.17699582576752,481.76995825767517,83.03514977165447
complete,True,small_D2_L64,5000,2,64,2,4,T_deep_mean,128,4,5,512,0.15,mean,adamw_frac_a09,adamw,0.0003,0.01,True,0.9,0.9,1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_deep_mean/adamw_frac_a09/run_1,True,True,True,True,True,10,7,0.17831090635973484,0.26499998569488525,2.0600541954040525,0.224634357787246,0.26499999999949975,0.21468970584869385,0.153715364517143,0.2680000066757202,1.9808837547302247,0.20722975219219908,0.26799999999949975,0.31974781608581543,0.1749111990258477,0.2697499990463257,2.012488709449768,49.99315969944,499.9315969944,80.32956585157206
complete,True,small_D2_L64,5000,2,64,2,4,T_deep_mean,128,4,5,512,0.15,mean,adamw_frac_a09,adamw,0.0003,0.01,True,0.9,0.9,2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_deep_mean/adamw_frac_a09/run_2,True,True,True,True,True,10,10,0.11869721987667861,0.2639999985694885,2.069231513977051,0.191298081358224,0.26399999999949975,0.2604631109237671,0.11869721987667861,0.2639999985694885,2.069231513977051,0.191298081358224,0.26399999999949975,0.2604631109237671,0.138566887238354,0.24975000321865082,2.0944459171295167,48.64662609100342,486.4662609100342,82.23585311636266
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,adam,adam,0.0003,0.0,False,,,0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/adam/run_0,True,True,True,True,True,10,8,0.2529748857339904,0.3199999928474426,1.8541489505767823,0.2852381628095641,0.3199999999994997,0.39147574615478514,0.2437574449645643,0.3160000145435333,1.8853774585723877,0.2863221332926088,0.3159999999994997,0.41555153369903564,0.3855619679015635,0.4415000081062317,1.5456843614578246,49.771674394607544,497.71674394607544,80.37507571838265
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,adam,adam,0.0003,0.0,False,,,1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/adam/run_1,True,True,True,True,True,10,8,0.2764502051634874,0.33899998664855957,1.8537803497314453,0.32409701437995253,0.33899999999949965,0.408546989440918,0.2534852406766813,0.3269999921321869,1.9202044887542724,0.30605575001873864,0.3269999999994997,0.42400240707397463,0.3840207826184731,0.4415000081062317,1.5462818365097046,49.512603640556335,495.12603640556335,80.78878738756195
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,adam,adam,0.0003,0.0,False,,,2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/adam/run_2,True,True,True,True,True,10,8,0.31068131113036157,0.36899998784065247,1.8005652828216552,0.3610552568832174,0.36899999999949956,0.3897019033432007,0.2637725692479364,0.3499999940395355,1.8275623226165771,0.3171267190867633,0.34999999999949966,0.4266909303665161,0.37516224373054624,0.4322499930858612,1.5784817218780518,49.70750956535339,497.07509565353394,80.4802380940616
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,adamw,adamw,0.0003,0.01,False,,,0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/adamw/run_0,True,True,True,True,True,10,10,0.3222256493902294,0.36500000953674316,1.769599500656128,0.36221754630078723,0.3649999999994996,0.43835169410705566,0.3222256493902294,0.36500000953674316,1.769599500656128,0.36221754630078723,0.3649999999994996,0.43835169410705566,0.3876806069916868,0.4440000057220459,1.521636583328247,49.69951455593109,496.9951455593109,80.49211836171246
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,adamw,adamw,0.0003,0.01,False,,,1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/adamw/run_1,True,True,True,True,True,10,6,0.28685084626210167,0.3479999899864197,1.8023369684219361,0.3343886834097343,0.34799999999949965,0.3577114973068237,0.28425601405125406,0.3440000116825104,1.8292655801773072,0.32712208270680715,0.34399999999949965,0.45630034065246583,0.39476024375886815,0.44749999046325684,1.523900486946106,49.77336375713348,497.73363757133484,80.36993548270718
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,adamw,adamw,0.0003,0.01,False,,,2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/adamw/run_2,True,True,True,True,True,10,10,0.3135469312688758,0.3580000102519989,1.7986607751846313,0.35745264866003984,0.35799999999949966,0.40192580032348635,0.3135469312688758,0.3580000102519989,1.7986607751846313,0.35745264866003984,0.35799999999949966,0.40192580032348635,0.3825273723014716,0.43825000524520874,1.5414117393493652,49.80857901573181,498.0857901573181,80.3148433826445
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,sgd,sgd,0.01,0.0,False,,,0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/sgd/run_0,True,True,True,True,True,10,9,0.27768636758418375,0.35899999737739563,1.877637490272522,0.33000772514448423,0.35899999999949966,0.3453573989868164,0.2459069321032766,0.32499998807907104,1.9359019680023193,0.2769238593257364,0.3249999999994997,0.3821580505371094,0.2566052096027379,0.3227500021457672,1.8919373645782471,49.15044524669647,491.5044524669647,81.39299966382951
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,sgd,sgd,0.01,0.0,False,,,1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/sgd/run_1,True,True,True,True,True,10,6,0.2537430845263235,0.30000001192092896,1.9398939895629883,0.2948057161414161,0.2999999999994997,0.30762883567810057,0.23824683751874018,0.3199999928474426,1.9049367990493775,0.2737848613227991,0.3199999999994997,0.3698074293136597,0.25959917562264284,0.328000009059906,1.871980435371399,49.67202003002167,496.7202003002167,80.5339721721289
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,sgd,sgd,0.01,0.0,False,,,2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/sgd/run_2,True,True,True,True,True,10,9,0.26745037690282436,0.328000009059906,1.8743415994644166,0.30666693879698703,0.3279999999994997,0.3580885753631592,0.2611004759131307,0.3240000009536743,1.8741305789947509,0.30316993305064016,0.3239999999994997,0.35405367660522463,0.2526301325433425,0.3190000057220459,1.907523775100708,49.06511549949646,490.6511549949646,81.53334466929239
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,rmsprop,rmsprop,0.001,0.0,False,,,0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/rmsprop/run_0,True,True,True,True,True,10,9,0.20916589962693552,0.2980000078678131,1.9530087356567383,0.2635975395278684,0.2979999999994997,0.36345247077941895,0.19056295182514832,0.2800000011920929,2.0543376693725586,0.24469684424977647,0.2799999999994997,0.4114260940551758,0.2856920537808503,0.3605000078678131,1.7685366487503051,51.95912420749664,519.5912420749664,76.99126464719713
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,rmsprop,rmsprop,0.001,0.0,False,,,1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/rmsprop/run_1,True,True,True,True,True,10,10,0.18916924562645004,0.28600001335144043,1.9613005657196045,0.24158393863239705,0.2859999999994997,0.3241957931518555,0.18916924562645004,0.28600001335144043,1.9613005657196045,0.24158393863239705,0.2859999999994997,0.3241957931518555,0.26649106782439413,0.3452500104904175,1.8224711170196533,52.718250608444215,527.1825060844421,75.88431051916498
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,rmsprop,rmsprop,0.001,0.0,False,,,2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/rmsprop/run_2,True,True,True,True,True,10,10,0.20316381027859384,0.3149999976158142,1.9264852113723754,0.23966040012897608,0.3149999999994997,0.4076229362487793,0.20316381027859384,0.3149999976158142,1.9264852113723754,0.23966040012897608,0.3149999999994997,0.4076229362487793,0.282130664470782,0.3617500066757202,1.7599674558639526,53.36419711112976,533.6419711112976,74.97396060827609
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,adagrad,adagrad,0.01,0.0,False,,,0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/adagrad/run_0,True,True,True,True,True,10,9,0.22807022038658484,0.2630000114440918,2.011254322052002,0.2651169520489057,0.26299999999949975,0.3012700614929199,0.22563942793161038,0.3089999854564667,1.9285460271835326,0.2821230413204485,0.3089999999994997,0.37552760887146,0.29731409058337277,0.36924999952316284,1.7477322301864624,51.78476254940033,517.8476254940033,77.25438042569908
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,adagrad,adagrad,0.01,0.0,False,,,1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/adagrad/run_1,True,True,True,True,True,10,10,0.21293037447774318,0.3089999854564667,1.941924114227295,0.25577374110104467,0.3089999999994997,0.38127712631225585,0.21293037447774318,0.3089999854564667,1.941924114227295,0.25577374110104467,0.3089999999994997,0.38127712631225585,0.3045830723809186,0.37049999833106995,1.7666225547790528,50.94840121269226,509.4840121269226,78.53271783061004
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,adagrad,adagrad,0.01,0.0,False,,,2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/adagrad/run_2,True,True,True,True,True,10,9,0.2244037320628604,0.2720000147819519,1.9652296562194824,0.2648055315673146,0.27199999999949975,0.3518157768249512,0.22402300923763668,0.2849999964237213,1.9884751806259156,0.2669144882358249,0.2849999999994997,0.40387678337097166,0.3166371346569713,0.3892500102519989,1.6827761964797974,51.28975858688354,512.8975858688354,78.00811656541858
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,adamw_frac_a07,adamw,0.0003,0.01,True,0.7,0.9,0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/adamw_frac_a07/run_0,True,True,True,True,True,10,9,0.18576421185185726,0.32499998807907104,1.963935326576233,0.23922436945679879,0.3249999999994997,0.40822979354858396,0.18397011324477835,0.3019999861717224,1.9658092346191407,0.23645377593567152,0.3019999999994997,0.3861739845275879,0.2193557964521497,0.31299999356269836,1.9387975082397462,50.702589821815494,507.0258982181549,78.89987365887097
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,adamw_frac_a07,adamw,0.0003,0.01,True,0.7,0.9,1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/adamw_frac_a07/run_1,True,True,True,True,True,10,9,0.18491171996164846,0.2529999911785126,2.0616897735595705,0.21392075488663387,0.25299999999949974,0.2566325807571411,0.11914315241404631,0.23100000619888306,2.0998234424591065,0.16483333453162777,0.23099999999949977,0.35215958404541015,0.20944933623776726,0.2944999933242798,2.004662847518921,51.04944269657135,510.4944269657135,78.36010933490499
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,adamw_frac_a07,adamw,0.0003,0.01,True,0.7,0.9,2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/adamw_frac_a07/run_2,True,True,True,True,True,10,10,0.20762613441735875,0.2770000100135803,2.0151731224060057,0.2563391866922798,0.2769999999994997,0.30099756145477297,0.20762613441735875,0.2770000100135803,2.0151731224060057,0.2563391866922798,0.2769999999994997,0.30099756145477297,0.24847756979356075,0.3215000033378601,1.948051128387451,50.44028174877167,504.4028174877167,79.3055805519072
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,adamw_frac_a08,adamw,0.0003,0.01,True,0.8,0.9,0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/adamw_frac_a08/run_0,True,True,True,True,True,10,8,0.18546568395447577,0.28999999165534973,2.0867815589904786,0.24445430427857368,0.2899999999994997,0.3388692741394043,0.15998127666773662,0.2759999930858612,1.984198800086975,0.22915062605302475,0.2759999999994997,0.32378431129455565,0.22625690603768941,0.3062500059604645,1.9431476211547851,51.39575433731079,513.9575433731079,77.84076744029488
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,adamw_frac_a08,adamw,0.0003,0.01,True,0.8,0.9,1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/adamw_frac_a08/run_1,True,True,True,True,True,10,10,0.1955129187390175,0.3009999990463257,2.015674277305603,0.2602046714568909,0.3009999999994997,0.3546644992828369,0.1955129187390175,0.3009999990463257,2.015674277305603,0.2602046714568909,0.3009999999994997,0.3546644992828369,0.23607196107340744,0.31450000405311584,1.9739713850021363,52.14772789478302,521.4772789478302,76.93154471527689
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,adamw_frac_a08,adamw,0.0003,0.01,True,0.8,0.9,2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/adamw_frac_a08/run_2,True,True,True,True,True,10,10,0.18634864089570538,0.2770000100135803,2.0672451152801514,0.24907839526565498,0.2769999999994997,0.2787474555969238,0.18634864089570538,0.2770000100135803,2.0672451152801514,0.24907839526565498,0.2769999999994997,0.2787474555969238,0.19504058449855163,0.2865000069141388,2.0090641803741454,112.85628025531769,1128.5628025531769,50.47663157941246
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,adamw_frac_a09,adamw,0.0003,0.01,True,0.9,0.9,0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/adamw_frac_a09/run_0,True,True,True,True,True,10,10,0.1810336309747759,0.24199999868869781,2.069646879196167,0.2212551460012189,0.24199999999949975,0.27757110595703127,0.1810336309747759,0.24199999868869781,2.069646879196167,0.2212551460012189,0.24199999999949975,0.27757110595703127,0.20340311331281385,0.29225000739097595,1.9688353939056396,51.377811789512634,513.7781178951263,77.85963292554382
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,adamw_frac_a09,adamw,0.0003,0.01,True,0.9,0.9,1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/adamw_frac_a09/run_1,True,True,True,True,True,10,10,0.18527850545389385,0.2750000059604645,2.0729560108184812,0.23746160247460865,0.27499999999949976,0.3613987846374512,0.18527850545389385,0.2750000059604645,2.0729560108184812,0.23746160247460865,0.27499999999949976,0.3613987846374512,0.19628152918048072,0.29875001311302185,1.9519835147857667,51.40523269176483,514.0523269176483,77.81814111552208
complete,True,small_D2_L64,5000,2,64,2,4,T_wide_mean,192,6,3,768,0.1,mean,adamw_frac_a09,adamw,0.0003,0.01,True,0.9,0.9,2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/small_D2_L64/T_wide_mean/adamw_frac_a09/run_2,True,True,True,True,True,10,8,0.18458068772309633,0.27900001406669617,2.0721663551330565,0.23145674660337653,0.2789999999994997,0.37598854446411134,0.1805465243275482,0.29600000381469727,2.0472472858428956,0.2185885366597987,0.2959999999994997,0.36426151847839355,0.227612260423414,0.30799999833106995,1.9118457899093628,50.85995283126831,508.5995283126831,78.65958877842571
complete,True,base_D3_L128,10000,3,128,2,4,T_small_mean,96,4,2,256,0.1,mean,adam,adam,0.0003,0.0,False,,,0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_small_mean/adam/run_0,True,True,True,True,True,10,10,0.13918945873050578,0.2994999885559082,1.9838589372634887,0.22830158244735568,0.2994999999994999,0.275812450170517,0.13918945873050578,0.2994999885559082,1.9838589372634887,0.22830158244735568,0.2994999999994999,0.275812450170517,0.15553444049550252,0.30262500047683716,1.9624099025726318,53.00555634498596,530.0555634498596,151.25785779175004
complete,True,base_D3_L128,10000,3,128,2,4,T_small_mean,96,4,2,256,0.1,mean,adam,adam,0.0003,0.0,False,,,1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_small_mean/adam/run_1,True,True,True,True,True,10,9,0.1468382463659012,0.2854999899864197,2.0217420568466187,0.23312334066483087,0.2854999999994999,0.2582840976715088,0.1284742778014813,0.27900001406669617,2.0156418256759645,0.21228194351991442,0.27899999999949987,0.2706961688995361,0.15269871513177644,0.3050000071525574,1.9525091571807862,52.0737149477005,520.737149477005,153.64302948825116
