base_optimizer,best_epoch,best_model_path,best_val_accuracy,best_val_loss,best_val_macro_f1,d_model,dataset_name,dim_feedforward,dropout,exp_dir,final_model_path,final_train_accuracy,final_train_loss,final_train_macro_f1,final_val_accuracy,final_val_confidence,final_val_loss,final_val_macro_f1,final_val_micro_f1,final_val_weighted_f1,fractional,fractional_alpha,fractional_beta,history_path,initial_model_path,log_path,lr,max_length,mean_epoch_time,mean_length,mean_throughput,model_name,n_samples,nhead,num_classes,num_layers,num_params,optimizer_name,pooling,pt_path,run_id,seed,seq_len,status,total_time_sec,vocab_size,weight_decay
adamw,9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_0/best_model.pt,0.265500009059906,2.048830909729004,0.09830885227287381,128,base_D3_L128,512,0.15,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_0/final_model.pt,0.2913750112056732,2.0247192602157593,0.11302010440598227,0.28600001335144043,0.32474628376960757,2.016075065612793,0.08284837842116603,0.2859999999994999,0.1764801529791062,True,0.8,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_0/log.txt,0.0003,119,97.23209047317505,67.18820190429688,82.29067831139844,T_deep_mean,10000,4,10,5,1011722,adamw_frac_a08,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,0,253,128,trained,972.6758985519409,19,0.01
adamw,10,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_1/best_model.pt,0.2535000145435333,2.0738218688964842,0.09767318173229904,128,base_D3_L128,512,0.15,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_1/final_model.pt,0.2903749942779541,2.014884533882141,0.1187877736197696,0.2535000145435333,0.22277584409713744,2.0738218688964842,0.09767318173229904,0.2534999999994999,0.1912050414779863,True,0.8,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_1/log.txt,0.0003,119,97.83540902137756,67.18820190429688,81.79514583482441,T_deep_mean,10000,4,10,5,1011722,adamw_frac_a08,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,1,254,128,trained,978.7299149036407,19,0.01
adamw,9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_2/best_model.pt,0.257999986410141,2.0949518394470217,0.10512570463038777,128,base_D3_L128,512,0.15,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_2/final_model.pt,0.28299999237060547,2.0427636194229124,0.10797180922465552,0.2759999930858612,0.22815175640583038,2.0536744689941404,0.08848426305638012,0.27599999999949987,0.19058473299681444,True,0.8,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_2/log.txt,0.0003,119,111.41626064777374,67.18820190429688,71.81008623495606,T_deep_mean,10000,4,10,5,1011722,adamw_frac_a08,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,2,255,128,trained,1114.5247523784637,19,0.01
adamw,6,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a09/run_0/best_model.pt,0.2824999988079071,2.0842184371948242,0.09058086966199669,128,base_D3_L128,512,0.15,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a09/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a09/run_0/final_model.pt,0.2826249897480011,2.058877311706543,0.10744741895560392,0.27950000762939453,0.313496764421463,2.075517318725586,0.058969939745591136,0.27949999999949987,0.13652360549573417,True,0.9,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a09/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a09/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a09/run_0/log.txt,0.0003,119,114.20209872722626,67.18820190429688,70.07291315582381,T_deep_mean,10000,4,10,5,1011722,adamw_frac_a09,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,0,256,128,trained,1142.3977506160736,19,0.01
adamw,6,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a09/run_1/best_model.pt,0.27000001072883606,2.069335891723633,0.07908117387495571,128,base_D3_L128,512,0.15,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a09/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a09/run_1/final_model.pt,0.2877500057220459,2.0176310338973997,0.10182105941576444,0.28600001335144043,0.2906797966957092,2.0406670799255373,0.07102249799030616,0.2859999999994999,0.15689450253567475,True,0.9,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a09/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a09/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a09/run_1/log.txt,0.0003,119,112.29323244094849,67.18820190429688,71.25356653327833,T_deep_mean,10000,4,10,5,1011722,adamw_frac_a09,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,1,257,128,trained,1123.3133487701416,19,0.01
adamw,6,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a09/run_2/best_model.pt,0.257999986410141,2.0736693687438965,0.09617622479745255,128,base_D3_L128,512,0.15,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a09/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a09/run_2/final_model.pt,0.2916249930858612,2.018238592147827,0.11275075953932465,0.2705000042915344,0.26139461970329286,2.049579908370972,0.09289347189788408,0.27049999999949986,0.18380342282019957,True,0.9,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a09/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a09/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a09/run_2/log.txt,0.0003,119,110.73522670269013,67.18820190429688,72.27474774611703,T_deep_mean,10000,4,10,5,1011722,adamw_frac_a09,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,2,258,128,trained,1107.7073323726654,19,0.01
adam,7,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_0/best_model.pt,0.28049999475479126,2.006883855819702,0.14990233096418526,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_0/final_model.pt,0.34299999475479126,1.8569988842010499,0.21749015155804652,0.2800000011920929,0.3684961543083191,2.0614527778625487,0.13197712485929786,0.27999999999949987,0.2082268912809289,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_0/log.txt,0.0003,119,101.49254775047302,67.18820190429688,78.833548586727,T_wide_mean,10000,6,10,3,1365130,adam,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,0,259,128,trained,1015.2889349460602,19,0.0
adam,6,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_1/best_model.pt,0.27950000762939453,2.018828020095825,0.14827699370814945,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_1/final_model.pt,0.343625009059906,1.8516265773773193,0.22993229048174696,0.2709999978542328,0.3505535333156586,2.0663286209106446,0.13645168475843128,0.27099999999949986,0.23182456641462093,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_1/log.txt,0.0003,119,102.23895547389984,67.18820190429688,78.26726891495359,T_wide_mean,10000,6,10,3,1365130,adam,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,1,260,128,trained,1022.7351310253143,19,0.0
adam,10,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_2/best_model.pt,0.28600001335144043,2.0584449100494386,0.15260018393314706,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_2/final_model.pt,0.3503749966621399,1.827095477104187,0.23450095562373147,0.28600001335144043,0.37713104391098023,2.0584449100494386,0.15260018393314706,0.2859999999994999,0.24453179069196115,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_2/log.txt,0.0003,119,100.76819999217987,67.18820190429688,79.42873467045352,T_wide_mean,10000,6,10,3,1365130,adam,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,2,261,128,trained,1008.0382218360901,19,0.0
adamw,8,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw/run_0/best_model.pt,0.28299999237060547,2.026121940612793,0.14323958641165485,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw/run_0/final_model.pt,0.34562501311302185,1.8427431859970094,0.22540368498797264,0.28200000524520874,0.3787171711921692,2.073798969268799,0.14155523116251917,0.2819999999994999,0.23047942237263702,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw/run_0/log.txt,0.0003,119,99.31985301971436,67.18820190429688,80.56423125912366,T_wide_mean,10000,6,10,3,1365130,adamw,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,0,262,128,trained,993.5247230529785,19,0.01
adamw,9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw/run_1/best_model.pt,0.2919999957084656,2.0059575700759886,0.1471297491434323,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw/run_1/final_model.pt,0.3318749964237213,1.8772413291931151,0.2106728377514892,0.27900001406669617,0.32334568786621093,2.0583004369735716,0.14201983513310343,0.27899999999949987,0.24169129134560904,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw/run_1/log.txt,0.0003,119,99.7109008550644,67.18820190429688,80.2382568507804,T_wide_mean,10000,6,10,3,1365130,adamw,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,1,263,128,trained,997.451954126358,19,0.01
adamw,6,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw/run_2/best_model.pt,0.2775000035762787,2.015121269226074,0.13866689249560907,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw/run_2/final_model.pt,0.3371250033378601,1.8716138210296631,0.21067574815280815,0.2849999964237213,0.3299408564567566,2.055523468017578,0.1367934641702868,0.2849999999994999,0.21554069901193088,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw/run_2/log.txt,0.0003,119,102.64598805904389,67.18820190429688,77.94807164904016,T_wide_mean,10000,6,10,3,1365130,adamw,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,2,264,128,trained,1026.7983465194702,19,0.01
sgd,8,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/sgd/run_0/best_model.pt,0.2759999930858612,2.0298894844055178,0.1355883692091366,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/sgd/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/sgd/run_0/final_model.pt,0.2981249988079071,1.979654465675354,0.13561982198467923,0.2915000021457672,0.30604364585876465,1.9911795024871826,0.11289252507289571,0.2914999999994999,0.2034543101510747,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/sgd/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/sgd/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/sgd/run_0/log.txt,0.01,119,98.73078675270081,67.18820190429688,81.41863944818216,T_wide_mean,10000,6,10,3,1365130,sgd,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,0,265,128,trained,104.60249710083008,19,0.0
sgd,8,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/sgd/run_1/best_model.pt,0.28850001096725464,2.015820520401001,0.12704239536959855,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/sgd/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/sgd/run_1/final_model.pt,0.29600000381469727,1.983491605758667,0.13268153148331313,0.28450000286102295,0.3719809448719025,2.0396259765625,0.09984781863444393,0.2844999999994999,0.17682250878114542,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/sgd/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/sgd/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/sgd/run_1/log.txt,0.01,119,103.27397520542145,67.18820190429688,77.47329861092156,T_wide_mean,10000,6,10,3,1365130,sgd,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,1,266,128,trained,1032.9914681911469,19,0.0
sgd,4,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/sgd/run_2/best_model.pt,0.289000004529953,2.034082218170166,0.13304222270185095,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/sgd/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/sgd/run_2/final_model.pt,0.29374998807907104,1.989055561065674,0.13153067464264215,0.29750001430511475,0.34510265016555786,2.0029477396011353,0.12351100123143359,0.2974999999994999,0.2097958448071771,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/sgd/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/sgd/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/sgd/run_2/log.txt,0.01,119,101.6072571516037,67.18820190429688,78.7445416675837,T_wide_mean,10000,6,10,3,1365130,sgd,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,2,267,128,trained,1016.2998447418213,19,0.0
rmsprop,9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/rmsprop/run_0/best_model.pt,0.273499995470047,2.049126907348633,0.11723428701383179,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/rmsprop/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/rmsprop/run_0/final_model.pt,0.29649999737739563,1.963514142036438,0.12509870438607754,0.2770000100135803,0.3267292015552521,2.0683063793182375,0.09443544571461912,0.27699999999949987,0.18542802778949202,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/rmsprop/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/rmsprop/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/rmsprop/run_0/log.txt,0.001,119,91.81817269325256,67.18820190429688,87.41598619269486,T_wide_mean,10000,6,10,3,1365130,rmsprop,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,0,268,128,trained,918.4158313274384,19,0.0
rmsprop,6,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/rmsprop/run_1/best_model.pt,0.2669999897480011,2.082905960083008,0.10368741070575926,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/rmsprop/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/rmsprop/run_1/final_model.pt,0.29587501287460327,1.975546314239502,0.1251396900394598,0.2759999930858612,0.32143204164505007,2.074907470703125,0.09220593908096308,0.27599999999949987,0.1766927196422346,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/rmsprop/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/rmsprop/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/rmsprop/run_1/log.txt,0.001,119,87.67493181228637,67.18820190429688,91.28756801227979,T_wide_mean,10000,6,10,3,1365130,rmsprop,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,1,269,128,trained,876.980907201767,19,0.0
rmsprop,10,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/rmsprop/run_2/best_model.pt,0.2879999876022339,2.025935302734375,0.11966320654722676,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/rmsprop/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/rmsprop/run_2/final_model.pt,0.3059999942779541,1.9566300573348998,0.14466677002786943,0.2879999876022339,0.26240409290790556,2.025935302734375,0.11966320654722676,0.2879999999994999,0.21056344143800895,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/rmsprop/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/rmsprop/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/rmsprop/run_2/log.txt,0.001,119,87.44928452968597,67.18820190429688,91.49320879957217,T_wide_mean,10000,6,10,3,1365130,rmsprop,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,2,270,128,trained,874.732084274292,19,0.0
adagrad,10,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adagrad/run_0/best_model.pt,0.2775000035762787,2.0087540216445925,0.097173412624519,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adagrad/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adagrad/run_0/final_model.pt,0.2904999852180481,1.964734564781189,0.12597367880036725,0.2775000035762787,0.29799923634529113,2.0087540216445925,0.097173412624519,0.27749999999949987,0.18804363484322822,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adagrad/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adagrad/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adagrad/run_0/log.txt,0.01,119,87.99118671417236,67.18820190429688,90.9425743707981,T_wide_mean,10000,6,10,3,1365130,adagrad,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,0,271,128,trained,880.1584539413452,19,0.0
adagrad,9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adagrad/run_1/best_model.pt,0.2930000126361847,2.0286105089187623,0.09713624428707875,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adagrad/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adagrad/run_1/final_model.pt,0.28824999928474426,1.976321018218994,0.12037199954950735,0.28949999809265137,0.3304050145149231,2.020560411453247,0.08205680468685513,0.2894999999994999,0.16586672435008443,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adagrad/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adagrad/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adagrad/run_1/log.txt,0.01,119,88.23034880161285,67.18820190429688,90.72077784692604,T_wide_mean,10000,6,10,3,1365130,adagrad,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,1,272,128,trained,882.531245470047,19,0.0
adagrad,8,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adagrad/run_2/best_model.pt,0.27950000762939453,2.0612135009765624,0.10305753876102655,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adagrad/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adagrad/run_2/final_model.pt,0.29600000381469727,1.9630719814300537,0.1255670819462283,0.28299999237060547,0.3190337696075439,2.0550039653778076,0.09403013054565301,0.2829999999994999,0.18162017034011058,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adagrad/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adagrad/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adagrad/run_2/log.txt,0.01,119,86.10329864025115,67.18820190429688,92.92059775364322,T_wide_mean,10000,6,10,3,1365130,adagrad,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,2,273,128,trained,861.2776610851288,19,0.0
